created_at,entry_id,Temperature,Humidity,Soil Moisture,Turbity percentage
2025-06-06 10:03:04,5445,25.7,62.3,3792,56
2025-06-06 10:04:30,5446,25.5,59.9,3719,56
2025-06-06 10:05:56,5447,26.2,61.3,3830,56
2025-06-06 10:07:22,5448,25.7,60.9,3615,53
2025-06-06 10:08:48,5449,25.6,60.5,3740,53
2025-06-06 10:10:14,5450,25.3,61.4,3889,58
2025-06-06 10:11:40,5451,25.2,62.1,3896,56
2025-06-06 10:13:06,5452,25.7,62.2,3785,56
2025-06-06 10:14:32,5453,25.8,63.0,3877,55
2025-06-06 10:15:58,5454,26.4,61.5,3691,57
2025-06-06 10:17:24,5455,25.6,59.8,3882,54
2025-06-06 10:18:50,5456,25.5,63.0,3761,54
2025-06-06 10:20:16,5457,25.9,61.8,3827,52
2025-06-06 10:21:42,5458,25.1,60.2,3912,60
2025-06-06 10:23:08,5459,25.6,60.5,3907,54
2025-06-06 10:24:34,5460,26.4,60.6,3825,58
2025-06-06 10:26:00,5461,25.1,61.7,3920,52
2025-06-06 10:27:26,5462,24.9,63.0,3697,54
2025-06-06 10:28:52,5463,25.9,61.5,3678,53
2025-06-06 10:30:18,5464,25.7,60.4,3760,53
2025-06-06 10:31:44,5465,25.7,60.8,3859,54
2025-06-06 10:33:10,5466,25.6,61.3,3976,55
2025-06-06 10:34:36,5467,25.8,62.2,3780,57
2025-06-06 10:36:02,5468,25.3,60.5,3791,55
2025-06-06 10:37:28,5469,25.6,61.1,3833,55
2025-06-06 10:38:54,5470,24.9,60.8,3960,57
2025-06-06 10:40:20,5471,25.8,62.4,3815,53
2025-06-06 10:41:46,5472,25.7,61.6,3500,52
2025-06-06 10:43:12,5473,26.5,60.8,3820,55
2025-06-06 10:44:38,5474,25.6,61.3,3935,58
2025-06-06 10:46:04,5475,26.3,60.7,3833,55
2025-06-06 10:47:30,5476,25.8,60.3,3960,51
2025-06-06 10:48:56,5477,26.2,59.9,3818,55
2025-06-06 10:50:22,5478,25.4,62.6,3846,56
2025-06-06 10:51:48,5479,25.9,60.8,3639,55
2025-06-06 10:53:14,5480,25.8,60.5,3800,57
2025-06-06 10:54:40,5481,25.6,59.8,3783,54
2025-06-06 10:56:06,5482,25.3,61.4,3754,58
2025-06-06 10:57:32,5483,25.9,62.0,3795,59
2025-06-06 10:58:58,5484,26.2,63.8,3711,55
2025-06-06 11:00:24,5485,25.5,61.5,3745,59
2025-06-06 11:01:50,5486,25.5,62.3,3782,53
2025-06-06 11:03:16,5487,25.1,62.9,3936,55
2025-06-06 11:04:42,5488,26.7,60.4,3782,56
2025-06-06 11:06:08,5489,26.0,62.5,3897,55
2025-06-06 11:07:34,5490,25.5,60.7,3786,55
2025-06-06 11:09:00,5491,25.4,61.4,3979,59
2025-06-06 11:10:26,5492,25.1,60.3,3774,56
2025-06-06 11:11:52,5493,25.8,62.0,3500,54
2025-06-06 11:13:18,5494,26.0,60.9,3531,59
2025-06-06 11:14:44,5495,25.6,59.5,3790,52
2025-06-06 11:16:10,5496,25.2,60.1,3851,53
2025-06-06 11:17:36,5497,25.7,61.2,3812,51
2025-06-06 11:19:02,5498,25.2,60.9,3837,54
2025-06-06 11:20:28,5499,25.8,63.0,3902,59
2025-06-06 11:21:54,5500,25.7,61.0,3650,54
2025-06-06 11:23:20,5501,26.2,60.8,3793,57
2025-06-06 11:24:46,5502,25.7,63.2,4000,56
2025-06-06 11:26:12,5503,25.1,60.6,3856,60
2025-06-06 11:27:38,5504,25.7,61.2,3955,59
2025-06-06 11:29:04,5505,26.0,62.5,3787,57
2025-06-06 11:30:30,5506,25.8,61.5,3907,55
2025-06-06 11:31:56,5507,26.2,60.4,3819,55
2025-06-06 11:33:22,5508,25.4,61.1,3944,55
2025-06-06 11:34:48,5509,25.5,61.5,3917,58
2025-06-06 11:36:14,5510,26.1,61.7,3740,56
2025-06-06 11:37:40,5511,24.8,61.9,3792,56
2025-06-06 11:39:06,5512,26.3,62.5,3852,57
2025-06-06 11:40:32,5513,25.7,60.3,3752,54
2025-06-06 11:41:58,5514,25.5,61.3,3769,54
2025-06-06 11:43:24,5515,25.7,62.9,3779,54
2025-06-06 11:44:50,5516,25.4,60.0,3877,58
2025-06-06 11:46:16,5517,26.1,62.6,3515,53
2025-06-06 11:47:42,5518,25.3,61.6,3839,56
2025-06-06 11:49:08,5519,25.6,60.6,3763,58
2025-06-06 11:50:34,5520,25.4,62.2,3875,58
2025-06-06 11:52:00,5521,25.9,60.5,3857,56
2025-06-06 11:53:26,5522,26.0,63.0,3820,57
2025-06-06 11:54:52,5523,26.1,60.8,3940,54
2025-06-06 11:56:18,5524,26.2,61.1,3808,55
2025-06-06 11:57:44,5525,26.3,61.6,3715,55
2025-06-06 11:59:10,5526,25.3,61.0,3712,54
2025-06-06 12:00:36,5527,25.7,63.7,3940,55
2025-06-06 12:02:02,5528,26.1,61.2,3796,56
2025-06-06 12:03:28,5529,26.0,61.2,3897,52
2025-06-06 12:04:54,5530,25.2,60.8,3880,53
2025-06-06 12:06:20,5531,26.1,60.4,3761,53
2025-06-06 12:07:46,5532,24.8,61.6,3778,54
2025-06-06 12:09:12,5533,25.6,60.9,3731,57
2025-06-06 12:10:38,5534,26.6,61.2,3761,55
2025-06-06 12:12:04,5535,25.1,60.9,3887,53
2025-06-06 12:13:30,5536,25.8,61.0,3979,57
2025-06-06 12:14:56,5537,26.0,60.8,3873,56
2025-06-06 12:16:22,5538,25.2,58.9,3754,57
2025-06-06 12:17:48,5539,25.2,59.2,3882,53
2025-06-06 12:19:14,5540,25.4,61.7,3835,53
2025-06-06 12:20:40,5541,25.3,60.8,3757,53
2025-06-06 12:22:06,5542,25.4,62.0,3598,56
2025-06-06 12:23:32,5543,25.2,60.8,3834,54
2025-06-06 12:24:58,5544,26.0,62.0,3830,57
2025-06-06 12:26:24,5545,26.7,61.4,3799,59
2025-06-06 12:27:50,5546,25.3,61.8,3714,55
2025-06-06 12:29:16,5547,26.1,62.0,3661,56
2025-06-06 12:30:42,5548,25.0,62.9,3761,54
2025-06-06 12:32:08,5549,25.4,62.4,3839,55
2025-06-06 12:33:34,5550,25.4,61.1,3699,59
2025-06-06 12:35:00,5551,25.5,62.2,3589,52
2025-06-06 12:36:26,5552,25.7,62.2,3778,55
2025-06-06 12:37:52,5553,26.4,62.2,3818,59
2025-06-06 12:39:18,5554,26.0,59.7,3747,54
2025-06-06 12:40:44,5555,27.0,61.5,3949,57
2025-06-06 12:42:10,5556,25.9,61.8,3761,58
2025-06-06 12:43:36,5557,26.3,61.1,3811,60
2025-06-06 12:45:02,5558,26.3,64.3,3567,57
2025-06-06 12:46:28,5559,26.0,63.4,3785,54
2025-06-06 12:47:54,5560,26.3,61.7,3836,56
2025-06-06 12:49:20,5561,26.3,61.9,3668,55
2025-06-06 12:50:46,5562,25.3,63.4,3789,55
2025-06-06 12:52:12,5563,25.0,62.3,3760,55
2025-06-06 12:53:38,5564,25.5,61.1,3812,57
2025-06-06 12:55:04,5565,25.5,62.6,3867,58
2025-06-06 12:56:30,5566,25.9,62.2,3813,56
2025-06-06 12:57:56,5567,25.0,61.5,3742,56
2025-06-06 12:59:22,5568,25.7,61.6,4000,52
2025-06-06 13:00:48,5569,24.5,61.8,3770,52
2025-06-06 13:02:14,5570,26.7,59.5,3722,54
2025-06-06 13:03:40,5571,25.8,62.2,3759,53
2025-06-06 13:05:06,5572,25.8,62.3,3913,58
2025-06-06 13:06:32,5573,26.2,62.4,3852,54
2025-06-06 13:07:58,5574,25.9,62.3,3977,53
2025-06-06 13:09:24,5575,26.1,62.2,3813,54
2025-06-06 13:10:50,5576,25.3,61.1,3868,55
2025-06-06 13:12:16,5577,25.8,62.3,3962,56
2025-06-06 13:13:42,5578,25.7,61.7,3942,56
2025-06-06 13:15:08,5579,26.0,61.4,3882,59
2025-06-06 13:16:34,5580,25.6,63.5,3811,55
2025-06-06 13:18:00,5581,26.3,63.1,3847,53
2025-06-06 13:19:26,5582,26.2,62.5,3734,55
2025-06-06 13:20:52,5583,25.4,60.8,3794,56
2025-06-06 13:22:18,5584,26.4,60.9,3708,54
2025-06-06 13:23:44,5585,26.0,61.2,3684,54
2025-06-06 13:25:10,5586,26.2,60.4,3798,54
2025-06-06 13:26:36,5587,25.9,60.9,3909,58
2025-06-06 13:28:02,5588,24.5,61.7,3891,59
2025-06-06 13:29:28,5589,26.6,61.8,3807,55
2025-06-06 13:30:54,5590,25.4,61.7,3942,57
2025-06-06 13:32:20,5591,25.5,61.0,3780,53
2025-06-06 13:33:46,5592,26.2,60.6,3756,57
2025-06-06 13:35:12,5593,26.0,61.7,3749,54
2025-06-06 13:36:38,5594,26.1,61.3,3888,54
2025-06-06 13:38:04,5595,25.9,60.5,4000,56
2025-06-06 13:39:30,5596,25.2,61.2,3860,56
2025-06-06 13:40:56,5597,25.5,61.9,3675,54
2025-06-06 13:42:22,5598,25.2,61.8,3691,59
2025-06-06 13:43:48,5599,25.8,60.3,3981,54
2025-06-06 13:45:14,5600,26.0,61.8,3771,56
2025-06-06 13:46:40,5601,24.4,61.7,3685,56
2025-06-06 13:48:06,5602,25.4,60.2,3813,55
2025-06-06 13:49:32,5603,25.0,61.3,4000,57
2025-06-06 13:50:58,5604,25.7,63.0,3903,55
2025-06-06 13:52:24,5605,25.7,61.2,3791,57
2025-06-06 13:53:50,5606,25.6,60.7,3856,56
2025-06-06 13:55:16,5607,25.8,61.4,3791,52
2025-06-06 13:56:42,5608,25.4,61.8,3819,54
2025-06-06 13:58:08,5609,25.6,62.1,3945,57
2025-06-06 13:59:34,5610,25.2,59.7,3842,58
2025-06-06 14:01:00,5611,25.9,61.5,3806,55
2025-06-06 14:02:26,5612,25.3,61.2,3777,55
2025-06-06 14:03:52,5613,25.7,62.4,3562,56
2025-06-06 14:05:18,5614,25.3,61.6,3651,56
2025-06-06 14:06:44,5615,26.2,62.3,3749,59
2025-06-06 14:08:10,5616,26.4,62.3,3841,53
2025-06-06 14:09:36,5617,26.1,62.5,3756,52
2025-06-06 14:11:02,5618,26.3,62.8,3796,52
2025-06-06 14:12:28,5619,24.8,61.7,3713,58
2025-06-06 14:13:54,5620,25.9,61.7,3692,53
2025-06-06 14:15:20,5621,25.1,59.9,3712,57
2025-06-06 14:16:46,5622,25.1,61.6,4000,52
2025-06-06 14:18:12,5623,25.1,59.6,3766,58
2025-06-06 14:19:38,5624,26.5,61.8,3723,56
2025-06-06 14:21:04,5625,25.4,62.1,3741,55
2025-06-06 14:22:30,5626,26.1,61.3,3875,56
2025-06-06 14:23:56,5627,26.3,62.9,3667,55
2025-06-06 14:25:22,5628,25.2,60.1,3812,55
2025-06-06 14:26:48,5629,25.4,59.8,3828,60
2025-06-06 14:28:14,5630,25.2,61.1,3689,55
2025-06-06 14:29:40,5631,25.1,61.2,3782,57
2025-06-06 14:31:06,5632,26.0,61.7,3953,56
2025-06-06 14:32:32,5633,25.3,61.4,3868,57
2025-06-06 14:33:58,5634,25.6,61.3,3811,56
2025-06-06 14:35:24,5635,26.6,60.9,3806,53
2025-06-06 14:36:50,5636,24.9,63.4,3698,56
2025-06-06 14:38:16,5637,25.4,61.8,3866,56
2025-06-06 14:39:42,5638,26.5,60.3,3784,60
2025-06-06 14:41:08,5639,25.4,62.6,3864,57
2025-06-06 14:42:34,5640,25.5,62.8,3766,52
2025-06-06 14:44:00,5641,25.2,62.1,3716,58
2025-06-06 14:45:26,5642,26.2,60.6,3884,60
2025-06-06 14:46:52,5643,25.0,60.9,3891,57
2025-06-06 14:48:18,5644,25.6,61.3,4000,54
2025-06-06 14:49:44,5645,25.2,63.1,3720,59
2025-06-06 14:51:10,5646,25.6,61.2,3740,58
2025-06-06 14:52:36,5647,26.6,61.5,3687,59
2025-06-06 14:54:02,5648,25.0,61.9,3619,55
2025-06-06 14:55:28,5649,26.3,61.0,3752,52
2025-06-06 14:56:54,5650,26.1,61.5,3828,60
2025-06-06 14:58:20,5651,26.4,62.0,3878,57
2025-06-06 14:59:46,5652,26.7,60.6,3947,56
2025-06-06 15:01:12,5653,25.9,61.4,3809,61
2025-06-06 15:02:38,5654,25.4,61.4,3639,56
2025-06-06 15:04:04,5655,26.4,61.5,3771,60
2025-06-06 15:05:30,5656,26.3,63.1,3737,54
2025-06-06 15:06:56,5657,26.2,59.9,3935,55
2025-06-06 15:08:22,5658,25.6,61.1,3709,56
2025-06-06 15:09:48,5659,25.0,61.0,3844,55
2025-06-06 15:11:14,5660,25.5,63.7,3742,56
2025-06-06 15:12:40,5661,25.5,60.5,3722,54
2025-06-06 15:14:06,5662,25.9,60.6,3784,52
2025-06-06 15:15:32,5663,25.8,62.4,3715,56
2025-06-06 15:16:58,5664,26.0,61.0,3747,57
2025-06-06 15:18:24,5665,25.6,60.5,3749,54
2025-06-06 15:19:50,5666,25.4,62.5,3882,58
2025-06-06 15:21:16,5667,25.6,60.6,3839,54
2025-06-06 15:22:42,5668,25.4,60.7,3765,55
2025-06-06 15:24:08,5669,26.0,62.2,3712,57
2025-06-06 15:25:34,5670,25.6,61.6,3715,57
2025-06-06 15:27:00,5671,26.2,61.2,3750,55
2025-06-06 15:28:26,5672,25.6,62.3,3704,56
2025-06-06 15:29:52,5673,25.7,63.9,3859,55
2025-06-06 15:31:18,5674,25.1,59.3,3935,58
2025-06-06 15:32:44,5675,26.0,59.1,3740,58
2025-06-06 15:34:10,5676,25.3,61.5,3784,56
2025-06-06 15:35:36,5677,25.1,61.2,3867,56
2025-06-06 15:37:02,5678,26.1,61.3,3941,56
2025-06-06 15:38:28,5679,26.2,61.1,3913,51
2025-06-06 15:39:54,5680,26.2,61.8,3900,52
2025-06-06 15:41:20,5681,24.8,62.4,3839,57
2025-06-06 15:42:46,5682,25.8,59.5,3723,58
2025-06-06 15:44:12,5683,26.8,60.8,3745,56
2025-06-06 15:45:38,5684,24.7,61.1,3718,56
2025-06-06 15:47:04,5685,26.0,61.2,3739,56
2025-06-06 15:48:30,5686,26.2,60.7,3807,57
2025-06-06 15:49:56,5687,26.2,61.7,3878,51
2025-06-06 15:51:22,5688,25.2,60.7,3551,55
2025-06-06 15:52:48,5689,26.5,62.0,3640,56
2025-06-06 15:54:14,5690,25.4,62.2,3807,51
2025-06-06 15:55:40,5691,24.9,61.4,3837,56
2025-06-06 15:57:06,5692,25.1,60.3,3830,57
2025-06-06 15:58:32,5693,25.7,62.4,3797,57
2025-06-06 15:59:58,5694,26.0,60.7,3810,59
2025-06-06 16:01:24,5695,26.0,62.7,3838,52
2025-06-06 16:02:50,5696,25.5,62.2,3769,59
2025-06-06 16:04:16,5697,25.9,62.2,3933,56
2025-06-06 16:05:42,5698,24.8,61.4,3624,56
2025-06-06 16:07:08,5699,25.2,62.5,3915,57
2025-06-06 16:08:34,5700,25.9,61.9,3868,56
2025-06-06 16:10:00,5701,26.2,61.6,3897,58
2025-06-06 16:11:26,5702,25.8,60.5,3766,57
2025-06-06 16:12:52,5703,25.5,61.2,3876,56
2025-06-06 16:14:18,5704,25.2,61.1,3700,56
2025-06-06 16:15:44,5705,26.0,62.6,3668,53
2025-06-06 16:17:10,5706,25.2,59.2,3740,60
2025-06-06 16:18:36,5707,25.0,61.0,3821,58
2025-06-06 16:20:02,5708,25.6,60.4,3813,54
2025-06-06 16:21:28,5709,25.5,60.9,3635,56
2025-06-06 16:22:54,5710,25.8,62.4,3711,52
2025-06-06 16:24:20,5711,25.7,60.4,3673,56
2025-06-06 16:25:46,5712,25.4,61.0,4000,57
2025-06-06 16:27:12,5713,26.5,63.4,3970,58
2025-06-06 16:28:38,5714,24.2,62.9,3862,54
2025-06-06 16:30:04,5715,25.0,60.8,3783,53
2025-06-06 16:31:30,5716,25.4,60.6,3594,52
2025-06-06 16:32:56,5717,25.3,61.6,3775,58
2025-06-06 16:34:22,5718,26.8,61.7,3713,55
2025-06-06 16:35:48,5719,25.9,60.0,3781,52
2025-06-06 16:37:14,5720,26.0,61.7,3715,53
2025-06-06 16:38:40,5721,24.8,59.8,3794,57
2025-06-06 16:40:06,5722,25.9,62.0,3857,54
2025-06-06 16:41:32,5723,26.4,60.8,3933,56
2025-06-06 16:42:58,5724,27.1,62.2,3930,57
2025-06-06 16:44:24,5725,25.2,61.8,3859,52
2025-06-06 16:45:50,5726,25.5,62.7,3816,51
2025-06-06 16:47:16,5727,25.6,62.3,3762,59
2025-06-06 16:48:42,5728,26.6,62.3,3720,54
2025-06-06 16:50:08,5729,25.6,61.5,3920,58
2025-06-06 16:51:34,5730,25.7,60.5,3876,56
2025-06-06 16:53:00,5731,26.0,61.6,3840,56
2025-06-06 16:54:26,5732,25.6,60.5,3750,55
2025-06-06 16:55:52,5733,25.3,61.7,3758,57
2025-06-06 16:57:18,5734,26.1,61.6,3866,60
2025-06-06 16:58:44,5735,26.1,63.1,3903,56
2025-06-06 17:00:10,5736,25.2,62.5,3856,53
2025-06-06 17:01:36,5737,26.2,62.0,3784,54
2025-06-06 17:03:02,5738,25.5,59.6,3700,54
2025-06-06 17:04:28,5739,26.0,61.4,3634,54
2025-06-06 17:05:54,5740,25.6,64.3,3669,57
2025-06-06 17:07:20,5741,26.2,61.7,3514,53
2025-06-06 17:08:46,5742,26.1,60.3,3958,52
2025-06-06 17:10:12,5743,26.1,62.2,3877,56
2025-06-06 17:11:38,5744,25.7,62.4,3835,58
2025-06-06 17:13:04,5745,25.4,60.6,3713,55
2025-06-06 17:14:30,5746,25.6,60.5,3741,58
2025-06-06 17:15:56,5747,26.5,60.2,3777,53
2025-06-06 17:17:22,5748,25.5,62.6,3700,57
2025-06-06 17:18:48,5749,24.9,62.6,3915,56
2025-06-06 17:20:14,5750,26.5,62.5,3835,57
2025-06-06 17:21:40,5751,24.9,60.8,3622,57
2025-06-06 17:23:06,5752,25.5,62.6,3815,52
2025-06-06 17:24:32,5753,25.2,62.4,3781,54
2025-06-06 17:25:58,5754,25.6,60.1,3810,57
2025-06-06 17:27:24,5755,25.9,62.2,3868,58
2025-06-06 17:28:50,5756,24.6,61.4,3842,53
2025-06-06 17:30:16,5757,26.0,61.9,3658,60
2025-06-06 17:31:42,5758,25.2,60.3,3607,58
2025-06-06 17:33:08,5759,25.6,63.3,3728,55
2025-06-06 17:34:34,5760,25.7,61.4,3854,56
2025-06-06 17:36:00,5761,26.0,61.5,3802,55
2025-06-06 17:37:26,5762,26.3,62.7,3576,57
2025-06-06 17:38:52,5763,25.2,62.5,3747,52
2025-06-06 17:40:18,5764,25.9,59.2,3898,53
2025-06-06 17:41:44,5765,25.7,61.6,3756,56
2025-06-06 17:43:10,5766,25.5,61.6,3755,51
2025-06-06 17:44:36,5767,25.9,62.6,3829,59
2025-06-06 17:46:02,5768,26.0,60.6,3871,57
2025-06-06 17:47:28,5769,25.6,60.7,3969,55
2025-06-06 17:48:54,5770,25.3,61.6,3731,57
2025-06-06 17:50:20,5771,25.7,61.3,3940,53
2025-06-06 17:51:46,5772,25.6,62.4,3709,55
2025-06-06 17:53:12,5773,25.9,62.0,4000,51
2025-06-06 17:54:38,5774,26.1,60.7,3754,51
2025-06-06 17:56:04,5775,25.1,63.4,3863,55
2025-06-06 17:57:30,5776,26.9,61.9,3711,59
2025-06-06 17:58:56,5777,25.7,64.4,3884,51
2025-06-06 18:00:22,5778,26.3,61.6,3752,53
2025-06-06 18:01:48,5779,26.6,60.4,3737,58
2025-06-06 18:03:14,5780,25.9,60.4,3734,54
2025-06-06 18:04:40,5781,26.1,60.3,3786,53
2025-06-06 18:06:06,5782,25.9,62.3,3723,57
2025-06-06 18:07:32,5783,25.3,60.5,3740,55
2025-06-06 18:08:58,5784,26.5,62.0,3918,55
2025-06-06 18:10:24,5785,25.2,62.1,3997,60
2025-06-06 18:11:50,5786,25.5,62.1,3894,57
2025-06-06 18:13:16,5787,24.7,59.9,3883,57
2025-06-06 18:14:42,5788,25.3,60.8,3924,57
2025-06-06 18:16:08,5789,26.3,61.5,3886,54
2025-06-06 18:17:34,5790,25.5,61.7,3818,57
2025-06-06 18:19:00,5791,25.6,60.8,3858,55
2025-06-06 18:20:26,5792,25.4,61.1,3905,57
2025-06-06 18:21:52,5793,25.6,61.9,3828,57
2025-06-06 18:23:18,5794,26.0,63.0,3956,55
2025-06-06 18:24:44,5795,25.4,61.3,3728,57
2025-06-06 18:26:10,5796,26.1,61.7,3899,57
2025-06-06 18:27:36,5797,25.5,60.9,3979,54
2025-06-06 18:29:02,5798,26.2,59.8,3697,55
2025-06-06 18:30:28,5799,25.9,63.7,3653,56
2025-06-06 18:31:54,5800,26.6,62.3,3843,55
2025-06-06 18:33:20,5801,25.7,62.1,3776,57
2025-06-06 18:34:46,5802,24.6,60.4,3919,55
2025-06-06 18:36:12,5803,26.1,61.9,3842,58
2025-06-06 18:37:38,5804,25.8,61.3,3832,56
2025-06-06 18:39:04,5805,25.2,60.7,3740,56
2025-06-06 18:40:30,5806,26.0,62.3,3830,54
2025-06-06 18:41:56,5807,25.8,60.1,3939,58
2025-06-06 18:43:22,5808,25.5,61.5,3811,58
2025-06-06 18:44:48,5809,25.8,60.9,3914,51
2025-06-06 18:46:14,5810,25.5,62.2,3939,54
2025-06-06 18:47:40,5811,26.3,60.8,3955,53
2025-06-06 18:49:06,5812,24.8,61.6,3744,57
2025-06-06 18:50:32,5813,25.9,60.6,3767,57
2025-06-06 18:51:58,5814,26.1,60.0,3828,56
2025-06-06 18:53:24,5815,24.7,63.4,3916,59
2025-06-06 18:54:50,5816,26.0,61.3,3639,54
2025-06-06 18:56:16,5817,26.0,62.1,3826,53
2025-06-06 18:57:42,5818,25.7,61.8,3844,57
2025-06-06 18:59:08,5819,25.5,61.9,3875,57
2025-06-06 19:00:34,5820,25.4,61.9,3853,56
2025-06-06 19:02:00,5821,25.9,62.0,3889,55
2025-06-06 19:03:26,5822,25.3,61.6,3804,55
2025-06-06 19:04:52,5823,26.4,60.5,4000,55
2025-06-06 19:06:18,5824,26.9,62.0,3655,55
2025-06-06 19:07:44,5825,25.9,62.0,3632,56
2025-06-06 19:09:10,5826,26.1,60.9,3797,55
2025-06-06 19:10:36,5827,25.4,61.9,3786,57
2025-06-06 19:12:02,5828,25.0,62.4,3839,55
2025-06-06 19:13:28,5829,25.0,61.6,4000,56
2025-06-06 19:14:54,5830,26.5,61.8,3828,51
2025-06-06 19:16:20,5831,25.3,61.5,3933,53
2025-06-06 19:17:46,5832,25.9,59.9,3574,57
2025-06-06 19:19:12,5833,26.1,60.1,3780,54
2025-06-06 19:20:38,5834,25.9,62.6,3905,55
2025-06-06 19:22:04,5835,26.0,60.5,3751,55
2025-06-06 19:23:30,5836,25.4,62.3,3722,59
2025-06-06 19:24:56,5837,25.7,61.1,3910,55
2025-06-06 19:26:22,5838,25.7,61.3,3852,58
2025-06-06 19:27:48,5839,25.5,64.1,3736,59
2025-06-06 19:29:14,5840,26.1,60.5,3948,56
2025-06-06 19:30:40,5841,25.0,60.0,3750,55
2025-06-06 19:32:06,5842,25.7,61.1,3736,55
2025-06-06 19:33:32,5843,26.4,61.8,3727,61
2025-06-06 19:34:58,5844,25.8,60.5,3774,55
2025-06-06 19:36:24,5845,25.7,60.4,3791,49
2025-06-06 19:37:50,5846,25.9,62.0,3796,53
2025-06-06 19:39:16,5847,25.7,59.7,3724,54
2025-06-06 19:40:42,5848,25.2,62.0,3772,52
2025-06-06 19:42:08,5849,26.3,59.2,3681,58
2025-06-06 19:43:34,5850,26.1,60.5,3853,56
2025-06-06 19:45:00,5851,25.0,60.2,3678,54
2025-06-06 19:46:26,5852,25.6,62.8,3581,54
2025-06-06 19:47:52,5853,25.8,62.4,3790,55
2025-06-06 19:49:18,5854,26.3,60.8,4000,56
2025-06-06 19:50:44,5855,25.4,62.7,4000,53
2025-06-06 19:52:10,5856,25.7,61.9,3886,54
2025-06-06 19:53:36,5857,26.0,59.4,3772,55
2025-06-06 19:55:02,5858,25.6,60.9,3668,53
2025-06-06 19:56:28,5859,25.8,62.5,3719,54
2025-06-06 19:57:54,5860,26.0,61.0,3889,55
2025-06-06 19:59:20,5861,25.9,61.6,3834,54
2025-06-06 20:00:46,5862,25.9,61.8,4000,53
2025-06-06 20:02:12,5863,25.7,61.1,3701,57
2025-06-06 20:03:38,5864,26.3,60.9,4000,56
2025-06-06 20:05:04,5865,25.5,61.2,3852,54
2025-06-06 20:06:30,5866,25.9,63.3,3886,54
2025-06-06 20:07:56,5867,25.4,60.2,3976,56
2025-06-06 20:09:22,5868,26.0,61.9,3847,55
2025-06-06 20:10:48,5869,26.0,61.9,3797,60
2025-06-06 20:12:14,5870,25.4,62.2,3819,53
2025-06-06 20:13:40,5871,26.3,63.4,3699,55
2025-06-06 20:15:06,5872,25.6,61.5,3744,53
2025-06-06 20:16:32,5873,26.9,61.0,3631,56
2025-06-06 20:17:58,5874,25.2,62.9,3730,57
2025-06-06 20:19:24,5875,24.7,61.9,3907,53
2025-06-06 20:20:50,5876,26.5,59.1,3899,55
2025-06-06 20:22:16,5877,26.2,61.4,3831,57
2025-06-06 20:23:42,5878,25.5,59.6,3658,58
2025-06-06 20:25:08,5879,25.8,61.4,3787,55
2025-06-06 20:26:34,5880,26.5,61.3,3969,55
2025-06-06 20:28:00,5881,25.8,60.7,3781,58
2025-06-06 20:29:26,5882,26.4,60.8,3731,55
2025-06-06 20:30:52,5883,24.5,61.9,3923,55
2025-06-06 20:32:18,5884,26.2,60.7,3782,56
2025-06-06 20:33:44,5885,24.9,59.0,3788,54
2025-06-06 20:35:10,5886,25.5,62.8,3945,51
2025-06-06 20:36:36,5887,25.8,62.6,3670,53
2025-06-06 20:38:02,5888,24.7,60.8,3951,55
2025-06-06 20:39:28,5889,26.3,59.8,3969,56
2025-06-06 20:40:54,5890,25.9,59.7,3786,54
2025-06-06 20:42:20,5891,25.8,61.7,3639,59
2025-06-06 20:43:46,5892,25.6,61.6,3964,58
2025-06-06 20:45:12,5893,25.4,61.8,3868,55
2025-06-06 20:46:38,5894,26.0,61.9,3775,55
2025-06-06 20:48:04,5895,25.9,62.0,4000,53
2025-06-06 20:49:30,5896,25.4,62.7,3683,55
2025-06-06 20:50:56,5897,24.8,62.2,3760,57
2025-06-06 20:52:22,5898,25.6,61.1,3763,60
2025-06-06 20:53:48,5899,26.6,61.0,3839,57
2025-06-06 20:55:14,5900,25.7,59.5,3664,54
2025-06-06 20:56:40,5901,25.2,60.6,3904,53
2025-06-06 20:58:06,5902,26.0,61.3,3860,55
2025-06-06 20:59:32,5903,25.4,62.6,3587,51
2025-06-06 21:00:58,5904,25.7,60.9,3886,51
2025-06-06 21:02:24,5905,25.9,62.4,3962,57
2025-06-06 21:03:50,5906,26.1,60.5,3842,57
2025-06-06 21:05:16,5907,25.6,62.1,3713,54
2025-06-06 21:06:42,5908,24.9,62.2,3781,53
2025-06-06 21:08:08,5909,25.0,60.3,3847,56
2025-06-06 21:09:34,5910,25.2,59.7,3718,54
2025-06-06 21:11:00,5911,26.0,62.9,3529,57
2025-06-06 21:12:26,5912,25.6,62.3,3656,54
2025-06-06 21:13:52,5913,25.5,60.5,3803,52
2025-06-06 21:15:18,5914,25.7,60.1,3815,54
2025-06-06 21:16:44,5915,25.9,61.2,3725,53
2025-06-06 21:18:10,5916,26.4,61.7,3641,54
2025-06-06 21:19:36,5917,25.5,62.1,3743,58
2025-06-06 21:21:02,5918,25.6,60.2,3748,53
2025-06-06 21:22:28,5919,25.8,59.5,3930,53
2025-06-06 21:23:54,5920,26.4,61.3,3769,52
2025-06-06 21:25:20,5921,26.2,62.1,3801,59
2025-06-06 21:26:46,5922,25.9,60.1,3686,56
2025-06-06 21:28:12,5923,26.3,61.0,3929,55
2025-06-06 21:29:38,5924,25.5,61.2,3773,54
2025-06-06 21:31:04,5925,25.9,59.9,3857,58
